time_s,bpm,ax,ay,az,gx,gy,gz,temp,motion,ts_ms
1.787,0,-0.223,-0.109,1.112,1.2,0.4,-0.3,25.3,0,2994588
1.788,0,-0.225,-0.108,1.112,1.3,0.4,-0.3,25.3,0,2994598
1.789,0,-0.223,-0.107,1.113,1.2,0.3,-0.3,25.3,0,2994608
1.790,0,-0.224,-0.108,1.111,1.2,0.3,-0.3,25.3,0,2994618
1.791,0,-0.226,-0.107,1.109,1.2,0.3,-0.3,25.3,0,2994628
1.792,0,-0.223,-0.109,1.112,1.2,0.3,-0.2,25.3,0,2994638
1.793,0,-0.225,-0.108,1.11,1.2,0.2,-0.3,25.3,0,2994648
1.795,0,-0.225,-0.109,1.11,1.2,0.3,-0.3,25.3,0,2994658
1.796,0,-0.222,-0.108,1.113,1.2,0.3,-0.2,25.3,0,2994668
1.797,0,-0.222,-0.111,1.11,1.1,0.3,-0.2,25.3,0,2994678
1.798,0,-0.226,-0.111,1.111,1.2,0.4,-0.3,25.3,0,2994688
1.799,0,-0.226,-0.111,1.111,1.2,0.4,-0.3,25.3,0,2994700
1.800,0,-0.226,-0.111,1.111,1.2,0.4,-0.3,25.3,0,2994710
1.801,0,-0.226,-0.111,1.111,1.2,0.4,-0.3,25.3,0,2994720
1.802,0,-0.226,-0.111,1.111,1.2,0.4,-0.3,25.3,0,2994730
1.803,0,-0.226,-0.111,1.111,1.2,0.4,-0.3,25.3,0,2994740
1.804,0,-0.226,-0.111,1.111,1.2,0.4,-0.3,25.3,0,2994750
1.805,0,-0.226,-0.111,1.111,1.2,0.4,-0.3,25.3,0,2994760
1.806,0,-0.226,-0.111,1.111,1.2,0.4,-0.3,25.3,0,2994770
1.807,0,-0.226,-0.111,1.111,1.2,0.4,-0.3,25.3,0,2994780
1.808,0,-0.224,-0.108,1.111,1.2,0.3,-0.3,25.3,0,2994792
1.809,0,-0.224,-0.108,1.111,1.2,0.3,-0.3,25.3,0,2994798
1.810,0,-0.223,-0.107,1.112,1.2,0.3,-0.3,25.3,0,2994808
1.812,0,-0.226,-0.108,1.113,1.2,0.3,-0.3,25.3,0,2994818
1.813,0,-0.225,-0.108,1.118,1.2,0.3,-0.3,25.3,0,2994828
1.814,0,-0.224,-0.109,1.115,1.2,0.3,-0.3,25.3,0,2994838
1.815,0,-0.225,-0.109,1.11,1.2,0.3,-0.3,25.3,0,2994848
1.816,0,-0.222,-0.11,1.109,1.2,0.3,-0.3,25.3,0,2994858
1.817,0,-0.223,-0.11,1.11,1.2,0.3,-0.3,25.3,0,2994868
1.818,0,-0.224,-0.109,1.108,1.2,0.3,-0.3,25.3,0,2994878
1.819,0,-0.223,-0.109,1.113,1.2,0.4,-0.3,25.3,0,2994888
1.820,0,-0.222,-0.108,1.112,1.3,0.3,-0.3,25.3,0,2994898
1.821,0,-0.22,-0.108,1.111,1.2,0.3,-0.3,25.3,0,2994908
1.822,0,-0.227,-0.109,1.113,1.2,0.4,-0.3,25.3,0,2994918
1.823,0,-0.224,-0.109,1.115,1.2,0.4,-0.3,25.3,0,2994928
1.824,0,-0.225,-0.109,1.109,1.2,0.3,-0.3,25.3,0,2994938
1.825,0,-0.226,-0.108,1.11,1.2,0.4,-0.3,25.3,0,2994948
1.826,0,-0.228,-0.106,1.106,1.2,0.3,-0.3,25.3,0,2994958
1.827,0,-0.23,-0.103,1.088,1.2,-0.1,-0.3,25.3,0,2994968
1.829,0,-0.224,-0.107,1.101,1.0,-0.4,-0.3,25.3,0,2994978
1.830,0,-0.216,-0.119,1.169,1.2,-0.4,-0.3,25.3,0,2994988
1.831,0,-0.214,-0.117,1.157,1.2,0.4,-0.2,25.3,0,2994998
1.832,0,-0.231,-0.101,1.074,1.4,0.7,-0.2,25.3,0,2995008
1.833,0,-0.224,-0.106,1.108,1.5,0.3,-0.3,25.3,0,2995018
1.834,0,-0.223,-0.108,1.12,1.4,0.2,-0.3,25.3,0,2995028
1.835,0,-0.223,-0.11,1.112,1.1,0.2,-0.3,25.3,0,2995038
1.837,0,-0.224,-0.106,1.114,1.3,0.2,-0.3,25.3,0,2995058
1.838,0,-0.221,-0.107,1.113,1.4,0.2,-0.3,25.3,0,2995068
1.839,0,-0.225,-0.109,1.114,1.1,0.2,-0.2,25.3,0,2995078
1.840,0,-0.221,-0.109,1.103,1.1,0.4,-0.3,25.3,0,2995088
1.840,0,-0.224,-0.11,1.112,1.3,0.3,-0.3,25.3,0,2995098
1.841,0,-0.223,-0.11,1.114,1.4,0.3,-0.3,25.3,0,2995108
1.842,0,-0.226,-0.111,1.113,1.3,0.3,-0.2,25.3,0,2995118
1.843,0,-0.226,-0.11,1.109,1.1,0.2,-0.3,25.3,0,2995128
1.844,0,-0.227,-0.108,1.111,1.2,0.3,-0.3,25.3,0,2995138
1.845,0,-0.225,-0.108,1.109,1.3,0.4,-0.3,25.3,0,2995148
1.847,0,-0.225,-0.109,1.108,1.3,0.4,-0.3,25.3,0,2995158
1.848,0,-0.222,-0.107,1.113,1.1,0.3,-0.3,25.3,0,2995168
1.849,0,-0.227,-0.109,1.114,1.2,0.3,-0.3,25.3,0,2995178
1.850,0,-0.224,-0.109,1.11,1.3,0.3,-0.3,25.3,0,2995188
1.851,0,-0.224,-0.109,1.11,1.3,0.3,-0.3,25.3,0,2995200
1.852,0,-0.224,-0.109,1.11,1.3,0.3,-0.3,25.3,0,2995210
1.852,0,-0.224,-0.109,1.11,1.3,0.3,-0.3,25.3,0,2995220
1.853,0,-0.224,-0.109,1.11,1.3,0.3,-0.3,25.3,0,2995230
1.854,0,-0.224,-0.109,1.11,1.3,0.3,-0.3,25.3,0,2995240
1.855,0,-0.224,-0.109,1.11,1.3,0.3,-0.3,25.3,0,2995250
1.856,0,-0.224,-0.109,1.11,1.3,0.3,-0.3,25.3,0,2995260
1.857,0,-0.224,-0.109,1.11,1.3,0.3,-0.3,25.3,0,2995270
1.858,0,-0.224,-0.109,1.11,1.3,0.3,-0.3,25.3,0,2995280
1.859,0,-0.224,-0.109,1.11,1.2,0.4,-0.3,25.3,0,2995292
1.860,0,-0.225,-0.109,1.108,1.2,0.3,-0.2,25.3,0,2995297
1.862,0,-0.225,-0.11,1.111,1.2,0.2,-0.3,25.3,0,2995308
1.863,0,-0.223,-0.108,1.116,1.2,0.3,-0.3,25.3,0,2995318
1.864,0,-0.223,-0.108,1.109,1.2,0.4,-0.3,25.3,0,2995328
1.865,0,-0.223,-0.107,1.11,1.2,0.3,-0.3,25.3,0,2995338
1.867,0,-0.224,-0.109,1.114,1.2,0.3,-0.3,25.3,0,2995348
1.868,0,-0.226,-0.109,1.113,1.2,0.3,-0.3,25.3,0,2995358
1.869,0,-0.224,-0.109,1.107,1.2,0.3,-0.3,25.3,0,2995368
1.870,0,-0.223,-0.109,1.116,1.2,0.3,-0.2,25.3,0,2995378
1.870,0,-0.225,-0.108,1.115,1.3,0.3,-0.3,25.3,0,2995388
1.871,0,-0.226,-0.11,1.109,1.2,0.4,-0.3,25.3,0,2995398
1.872,0,-0.223,-0.111,1.112,1.3,0.3,-0.3,25.3,0,2995408
1.873,0,-0.222,-0.108,1.113,1.2,0.3,-0.3,25.3,0,2995418
1.874,0,-0.224,-0.109,1.111,1.2,0.3,-0.3,25.3,0,2995428
1.875,0,-0.224,-0.107,1.114,1.2,0.3,-0.3,25.3,0,2995438
1.876,0,-0.225,-0.108,1.114,1.2,0.4,-0.3,25.3,0,2995448
1.877,0,-0.224,-0.108,1.115,1.2,0.4,-0.3,25.3,0,2995458
1.879,0,-0.226,-0.109,1.111,1.2,0.3,-0.3,25.3,0,2995468
1.880,0,-0.223,-0.108,1.111,1.2,0.3,-0.2,25.3,0,2995478
1.881,0,-0.225,-0.108,1.115,1.3,0.3,-0.2,25.3,0,2995488
1.882,0,-0.227,-0.108,1.107,1.3,0.4,-0.3,25.3,0,2995498
1.883,0,-0.223,-0.111,1.111,1.2,0.3,-0.3,25.3,0,2995508
1.884,0,-0.224,-0.11,1.114,1.2,0.4,-0.3,25.3,0,2995518
1.885,0,-0.226,-0.111,1.111,1.3,0.3,-0.3,25.3,0,2995528
1.886,0,-0.225,-0.109,1.108,1.2,0.3,-0.3,25.3,0,2995538
1.887,0,-0.225,-0.108,1.111,1.2,0.3,-0.3,25.3,0,2995548
1.888,0,-0.224,-0.109,1.114,1.2,0.4,-0.3,25.3,0,2995558
1.889,0,-0.224,-0.109,1.11,1.2,0.4,-0.2,25.3,0,2995568
1.890,0,-0.224,-0.109,1.112,1.2,0.4,-0.3,25.3,0,2995578
1.891,0,-0.224,-0.109,1.114,1.2,0.3,-0.3,25.3,0,2995588
1.892,0,-0.225,-0.11,1.11,1.2,0.4,-0.3,25.3,0,2995598
1.893,0,-0.223,-0.108,1.109,1.3,0.3,-0.3,25.3,0,2995608
1.893,0,-0.224,-0.111,1.111,1.2,0.3,-0.3,25.3,0,2995618
1.895,0,-0.223,-0.107,1.115,1.2,0.4,-0.3,25.3,0,2995628
1.897,0,-0.225,-0.106,1.113,1.2,0.3,-0.2,25.3,0,2995638
1.898,0,-0.226,-0.109,1.109,1.3,0.4,-0.3,25.3,0,2995648
1.899,0,-0.223,-0.11,1.107,1.2,0.3,-0.3,25.3,0,2995658
1.900,0,-0.224,-0.107,1.112,1.2,0.3,-0.3,25.3,0,2995668
1.900,0,-0.227,-0.111,1.11,1.3,0.3,-0.3,25.3,0,2995678
1.901,0,-0.221,-0.112,1.112,1.2,0.3,-0.3,25.3,0,2995688
1.902,0,-0.221,-0.112,1.112,1.2,0.3,-0.3,25.3,0,2995700
1.903,0,-0.221,-0.112,1.112,1.2,0.3,-0.3,25.3,0,2995710
1.904,0,-0.221,-0.112,1.112,1.2,0.3,-0.3,25.3,0,2995720
1.905,0,-0.221,-0.112,1.112,1.2,0.3,-0.3,25.3,0,2995730
1.906,0,-0.221,-0.112,1.112,1.2,0.3,-0.3,25.3,0,2995740
1.907,0,-0.221,-0.112,1.112,1.2,0.3,-0.3,25.3,0,2995750
1.908,0,-0.221,-0.112,1.112,1.2,0.3,-0.3,25.3,0,2995760
1.909,0,-0.221,-0.112,1.112,1.2,0.3,-0.3,25.3,0,2995770
1.910,0,-0.221,-0.112,1.112,1.2,0.3,-0.3,25.3,0,2995780
1.912,0,-0.225,-0.109,1.112,1.2,0.3,-0.2,25.3,0,2995792
1.914,0,-0.225,-0.109,1.112,1.2,0.3,-0.2,25.3,0,2995798
1.915,0,-0.224,-0.109,1.112,1.2,0.3,-0.3,25.3,0,2995808
1.916,0,-0.223,-0.11,1.113,1.2,0.3,-0.2,25.3,0,2995818
1.917,0,-0.222,-0.109,1.113,1.2,0.3,-0.2,25.3,0,2995828
1.919,0,-0.225,-0.107,1.114,1.2,0.3,-0.2,25.3,0,2995838
1.920,0,-0.225,-0.108,1.111,1.2,0.3,-0.3,25.3,0,2995848
1.921,0,-0.224,-0.107,1.112,1.2,0.3,-0.3,25.3,0,2995858
1.922,0,-0.224,-0.108,1.112,1.2,0.3,-0.3,25.3,0,2995868
1.923,0,-0.224,-0.106,1.109,1.2,0.3,-0.3,25.3,0,2995878
1.924,0,-0.225,-0.109,1.11,1.2,0.3,-0.3,25.3,0,2995888
1.925,0,-0.223,-0.11,1.112,1.2,0.3,-0.3,25.3,0,2995898
1.926,0,-0.224,-0.107,1.111,1.2,0.3,-0.3,25.3,0,2995908
1.928,0,-0.221,-0.11,1.113,1.2,0.3,-0.3,25.3,0,2995918
1.929,0,-0.225,-0.111,1.109,1.2,0.4,-0.3,25.3,0,2995928
1.930,0,-0.225,-0.11,1.11,1.2,0.4,-0.3,25.3,0,2995938
1.931,0,-0.225,-0.11,1.114,1.2,0.4,-0.3,25.3,0,2995948
1.932,0,-0.225,-0.11,1.111,1.2,0.3,-0.2,25.3,0,2995958
1.933,0,-0.224,-0.107,1.113,1.3,0.3,-0.3,25.3,0,2995968
1.934,0,-0.225,-0.106,1.108,1.2,0.3,-0.3,25.3,0,2995978
1.935,0,-0.225,-0.111,1.112,1.2,0.3,-0.3,25.3,0,2995988
1.936,0,-0.224,-0.11,1.112,1.3,0.4,-0.3,25.3,0,2995998
1.937,0,-0.224,-0.109,1.11,1.3,0.3,-0.3,25.3,0,2996008
1.938,0,-0.224,-0.109,1.112,1.2,0.3,-0.3,25.3,0,2996018
1.939,0,-0.223,-0.108,1.112,1.2,0.3,-0.3,25.3,0,2996028
1.940,0,-0.226,-0.107,1.114,1.2,0.3,-0.2,25.3,0,2996038
1.941,0,-0.225,-0.11,1.108,1.2,0.3,-0.3,25.3,0,2996058
1.942,0,-0.227,-0.109,1.113,1.2,0.4,-0.3,25.3,0,2996068
1.943,0,-0.224,-0.107,1.11,1.2,0.3,-0.2,25.3,0,2996078
1.945,0,-0.226,-0.111,1.113,1.2,0.4,-0.3,25.3,0,2996088
1.947,0,-0.225,-0.108,1.111,1.1,0.3,-0.3,25.3,0,2996098
1.948,0,-0.222,-0.109,1.111,1.2,0.3,-0.3,25.3,0,2996108
1.949,0,-0.225,-0.109,1.11,1.2,0.3,-0.3,25.3,0,2996118
1.950,0,-0.225,-0.108,1.111,1.2,0.3,-0.2,25.3,0,2996128
1.951,0,-0.224,-0.11,1.11,1.3,0.3,-0.3,25.3,0,2996138
1.952,0,-0.227,-0.109,1.111,1.2,0.3,-0.2,25.3,0,2996148
1.953,0,-0.225,-0.109,1.109,1.2,0.3,-0.3,25.3,0,2996158
1.954,0,-0.223,-0.105,1.11,1.2,0.3,-0.3,25.3,0,2996168
1.955,0,-0.222,-0.11,1.113,1.2,0.4,-0.2,25.3,0,2996178
1.956,0,-0.223,-0.111,1.111,1.2,0.4,-0.3,25.3,0,2996188
1.957,0,-0.223,-0.111,1.111,1.2,0.4,-0.3,25.3,0,2996200
1.958,0,-0.223,-0.111,1.111,1.2,0.4,-0.3,25.3,0,2996210
1.959,0,-0.223,-0.111,1.111,1.2,0.4,-0.3,25.3,0,2996220
1.960,0,-0.223,-0.111,1.111,1.2,0.4,-0.3,25.3,0,2996230
1.961,0,-0.223,-0.111,1.111,1.2,0.4,-0.3,25.3,0,2996240
1.963,0,-0.223,-0.111,1.111,1.2,0.4,-0.3,25.3,0,2996250
1.964,0,-0.223,-0.111,1.111,1.2,0.4,-0.3,25.3,0,2996260
1.965,0,-0.223,-0.111,1.111,1.2,0.4,-0.3,25.3,0,2996270
1.967,0,-0.223,-0.111,1.111,1.2,0.4,-0.3,25.3,0,2996280
1.968,0,-0.224,-0.11,1.113,1.2,0.3,-0.2,25.3,0,2996292
1.969,0,-0.225,-0.108,1.111,1.2,0.3,-0.2,25.3,0,2996298
1.970,0,-0.225,-0.108,1.107,1.2,0.3,-0.3,25.3,0,2996308
1.971,0,-0.224,-0.108,1.115,1.2,0.3,-0.3,25.3,0,2996318
1.972,0,-0.224,-0.109,1.11,1.2,0.3,-0.3,25.3,0,2996328
1.973,0,-0.225,-0.108,1.112,1.2,0.4,-0.3,25.3,0,2996338
1.974,0,-0.225,-0.111,1.114,1.2,0.4,-0.3,25.3,0,2996348
1.975,0,-0.22,-0.108,1.111,1.2,0.4,-0.3,25.3,0,2996358
1.976,0,-0.224,-0.108,1.113,1.2,0.3,-0.3,25.3,0,2996368
1.978,0,-0.224,-0.11,1.112,1.2,0.3,-0.3,25.3,0,2996378
1.980,0,-0.223,-0.109,1.114,1.2,0.3,-0.3,25.3,0,2996388
1.981,0,-0.225,-0.111,1.109,1.2,0.3,-0.2,25.3,0,2996398
1.982,0,-0.225,-0.107,1.112,1.2,0.4,-0.2,25.3,0,2996408
1.983,0,-0.227,-0.109,1.11,1.2,0.3,-0.3,25.3,0,2996418
1.984,0,-0.225,-0.109,1.114,1.2,0.3,-0.3,25.3,0,2996428
1.985,0,-0.225,-0.111,1.114,1.2,0.3,-0.3,25.3,0,2996438
1.986,0,-0.224,-0.108,1.112,1.2,0.4,-0.4,25.3,0,2996448
1.986,0,-0.227,-0.109,1.11,1.2,0.4,-0.3,25.3,0,2996458
1.987,0,-0.225,-0.108,1.113,1.2,0.3,-0.3,25.3,0,2996468
1.988,0,-0.225,-0.108,1.114,1.2,0.4,-0.3,25.3,0,2996478
1.989,0,-0.226,-0.107,1.113,1.2,0.4,-0.3,25.3,0,2996488
1.990,0,-0.226,-0.109,1.109,1.2,0.4,-0.3,25.3,0,2996498
1.991,0,-0.226,-0.11,1.111,1.2,0.4,-0.3,25.3,0,2996508
1.992,0,-0.225,-0.109,1.111,1.2,0.4,-0.2,25.3,0,2996518
1.993,0,-0.226,-0.107,1.114,1.2,0.3,-0.3,25.3,0,2996528
1.994,0,-0.223,-0.109,1.112,1.2,0.3,-0.3,25.3,0,2996538
1.996,0,-0.224,-0.11,1.114,1.2,0.3,-0.3,25.3,0,2996548
1.997,0,-0.223,-0.108,1.112,1.2,0.3,-0.3,25.3,0,2996558
1.998,0,-0.225,-0.108,1.112,1.2,0.3,-0.3,25.3,0,2996568
1.999,0,-0.226,-0.108,1.111,1.3,0.3,-0.3,25.3,0,2996578
2.230,0,-0.226,-0.107,1.111,1.2,0.3,-0.2,25.3,0,2996588
2.231,0,-0.224,-0.109,1.112,1.2,0.4,-0.2,25.3,0,2996598
2.232,0,-0.227,-0.109,1.115,1.2,0.3,-0.3,25.3,0,2996608
2.233,0,-0.222,-0.109,1.111,1.2,0.3,-0.2,25.3,0,2996618
2.234,0,-0.226,-0.106,1.115,1.2,0.3,-0.3,25.3,0,2996628
2.235,0,-0.222,-0.108,1.111,1.2,0.4,-0.3,25.3,0,2996638
2.236,0,-0.224,-0.108,1.11,1.2,0.3,-0.3,25.3,0,2996648
2.237,0,-0.225,-0.108,1.113,1.2,0.4,-0.3,25.3,0,2996658
2.239,0,-0.225,-0.11,1.11,1.3,0.3,-0.3,25.3,0,2996668
2.240,0,-0.227,-0.108,1.114,1.2,0.3,-0.2,25.3,0,2996678
2.240,0,-0.222,-0.109,1.113,1.2,0.3,-0.3,25.3,0,2996688
2.241,0,-0.222,-0.109,1.113,1.2,0.3,-0.3,25.3,0,2996700
2.242,0,-0.222,-0.109,1.113,1.2,0.3,-0.3,25.3,0,2996710
2.243,0,-0.222,-0.109,1.113,1.2,0.3,-0.3,25.3,0,2996720
2.244,0,-0.222,-0.109,1.113,1.2,0.3,-0.3,25.3,0,2996730
2.246,0,-0.222,-0.109,1.113,1.2,0.3,-0.3,25.3,0,2996740
2.248,0,-0.222,-0.109,1.113,1.2,0.3,-0.3,25.3,0,2996750
2.389,0,-0.222,-0.109,1.113,1.2,0.3,-0.3,25.3,0,2996760
2.390,0,-0.222,-0.109,1.113,1.2,0.3,-0.3,25.3,0,2996770
2.391,0,-0.222,-0.109,1.113,1.2,0.3,-0.3,25.3,0,2996780
2.391,0,-0.228,-0.109,1.108,1.2,0.3,-0.2,25.3,0,2996792
2.392,0,-0.224,-0.109,1.11,1.2,0.3,-0.2,25.3,0,2996798
2.394,0,-0.225,-0.11,1.112,1.3,0.3,-0.2,25.3,0,2996808
2.395,0,-0.226,-0.105,1.112,1.2,0.3,-0.2,25.3,0,2996818
2.397,0,-0.224,-0.108,1.116,1.2,0.3,-0.3,25.3,0,2996828
2.399,0,-0.223,-0.108,1.114,1.2,0.3,-0.3,25.3,0,2996838
2.400,0,-0.225,-0.11,1.111,1.2,0.3,-0.3,25.3,0,2996848
2.402,0,-0.225,-0.107,1.112,1.3,0.3,-0.3,25.3,0,2996858
2.403,0,-0.225,-0.107,1.111,1.3,0.3,-0.3,25.3,0,2996868
2.405,0,-0.226,-0.109,1.112,1.2,0.4,-0.3,25.3,0,2996878
2.407,0,-0.222,-0.11,1.11,1.2,0.4,-0.3,25.3,0,2996888
2.408,0,-0.224,-0.109,1.112,1.2,0.4,-0.3,25.3,0,2996898
2.409,0,-0.225,-0.109,1.11,1.2,0.3,-0.3,25.3,0,2996908
2.410,0,-0.227,-0.107,1.112,1.3,0.4,-0.2,25.3,0,2996918
2.412,0,-0.225,-0.107,1.109,1.2,0.4,-0.3,25.3,0,2996928
2.414,0,-0.224,-0.107,1.108,1.2,0.4,-0.3,25.3,0,2996938
2.415,0,-0.224,-0.107,1.11,1.2,0.4,-0.3,25.3,0,2996948
2.416,0,-0.228,-0.11,1.112,1.2,0.3,-0.3,25.3,0,2996958
2.417,0,-0.225,-0.109,1.111,1.2,0.3,-0.3,25.3,0,2996968
2.418,0,-0.223,-0.108,1.113,1.2,0.3,-0.3,25.3,0,2996978
2.419,0,-0.227,-0.109,1.109,1.2,0.4,-0.3,25.3,0,2996988
2.576,0,-0.225,-0.108,1.115,1.2,0.3,-0.3,25.3,0,2996998
2.577,0,-0.226,-0.11,1.113,1.2,0.4,-0.3,25.3,0,2997008
2.579,0,-0.225,-0.111,1.112,1.2,0.3,-0.3,25.3,0,2997018
2.580,0,-0.224,-0.11,1.111,1.2,0.3,-0.3,25.3,0,2997028
2.582,0,-0.226,-0.109,1.112,1.2,0.3,-0.2,25.3,0,2997038
2.583,0,-0.224,-0.107,1.114,1.3,0.3,-0.3,25.3,0,2997058
2.584,0,-0.223,-0.109,1.114,1.3,0.3,-0.2,25.3,0,2997068
2.586,0,-0.224,-0.109,1.11,1.2,0.3,-0.3,25.3,0,2997078
2.587,0,-0.226,-0.107,1.111,1.2,0.3,-0.2,25.3,0,2997088
2.588,0,-0.222,-0.109,1.112,1.2,0.3,-0.3,25.3,0,2997098
2.589,0,-0.226,-0.109,1.113,1.2,0.3,-0.3,25.3,0,2997108
2.590,0,-0.225,-0.108,1.114,1.2,0.3,-0.3,25.3,0,2997118
2.591,0,-0.224,-0.108,1.113,1.2,0.3,-0.3,25.3,0,2997128
2.592,0,-0.225,-0.108,1.111,1.2,0.3,-0.3,25.3,0,2997138
2.593,0,-0.223,-0.109,1.112,1.2,0.3,-0.3,25.3,0,2997148
2.594,0,-0.223,-0.109,1.115,1.2,0.4,-0.3,25.3,0,2997158
2.596,0,-0.223,-0.108,1.114,1.3,0.4,-0.3,25.3,0,2997168
2.597,0,-0.222,-0.109,1.108,1.2,0.4,-0.3,25.3,0,2997178
2.759,0,-0.223,-0.106,1.113,1.1,0.4,-0.2,25.3,0,2997188
2.760,0,-0.223,-0.106,1.113,1.1,0.4,-0.2,25.3,0,2997200
2.762,0,-0.223,-0.106,1.113,1.1,0.4,-0.2,25.3,0,2997210
2.764,0,-0.223,-0.106,1.113,1.1,0.4,-0.2,25.3,0,2997220
2.765,0,-0.223,-0.106,1.113,1.1,0.4,-0.2,25.3,0,2997230
2.766,0,-0.223,-0.106,1.113,1.1,0.4,-0.2,25.3,0,2997240
2.768,0,-0.223,-0.106,1.113,1.1,0.4,-0.2,25.3,0,2997250
2.769,0,-0.223,-0.106,1.113,1.1,0.4,-0.2,25.3,0,2997260
2.770,0,-0.223,-0.106,1.113,1.1,0.4,-0.2,25.3,0,2997270
2.771,0,-0.223,-0.106,1.113,1.1,0.4,-0.2,25.3,0,2997280
2.773,0,-0.224,-0.108,1.113,1.2,0.4,-0.3,25.3,0,2997292
2.926,0,-0.224,-0.108,1.113,1.2,0.4,-0.3,25.3,0,2997298
2.927,0,-0.223,-0.108,1.113,1.2,0.3,-0.2,25.3,0,2997308
2.928,0,-0.226,-0.108,1.11,1.2,0.3,-0.2,25.3,0,2997318
2.930,0,-0.224,-0.107,1.109,1.3,0.3,-0.2,25.3,0,2997328
2.931,0,-0.226,-0.107,1.111,1.3,0.3,-0.3,25.3,0,2997338
2.932,0,-0.225,-0.108,1.114,1.2,0.4,-0.3,25.3,0,2997348
2.933,0,-0.226,-0.109,1.111,1.2,0.3,-0.3,25.3,0,2997358
2.934,0,-0.224,-0.111,1.113,1.2,0.3,-0.2,25.3,0,2997368
2.935,0,-0.224,-0.109,1.109,1.2,0.4,-0.3,25.3,0,2997378
2.936,0,-0.227,-0.107,1.111,1.2,0.3,-0.3,25.3,0,2997388
2.938,0,-0.226,-0.105,1.113,1.2,0.3,-0.3,25.3,0,2997398
2.939,0,-0.227,-0.108,1.112,1.3,0.3,-0.3,25.3,0,2997408
2.940,0,-0.225,-0.105,1.114,1.2,0.3,-0.3,25.3,0,2997418
2.941,0,-0.226,-0.108,1.111,1.2,0.4,-0.3,25.3,0,2997428
2.942,0,-0.222,-0.107,1.111,1.2,0.3,-0.3,25.3,0,2997438
2.943,0,-0.223,-0.107,1.11,1.3,0.3,-0.3,25.3,0,2997448
2.945,0,-0.224,-0.108,1.115,1.2,0.3,-0.2,25.3,0,2997458
2.946,0,-0.225,-0.108,1.109,1.2,0.4,-0.3,25.3,0,2997468
2.948,0,-0.227,-0.109,1.109,1.3,0.3,-0.3,25.3,0,2997478
2.949,0,-0.224,-0.108,1.109,1.2,0.3,-0.3,25.3,0,2997488
2.950,0,-0.228,-0.107,1.111,1.3,0.3,-0.3,25.3,0,2997498
2.951,0,-0.224,-0.108,1.111,1.2,0.4,-0.3,25.3,0,2997508
2.952,0,-0.223,-0.108,1.111,1.3,0.3,-0.2,25.3,0,2997518
2.953,0,-0.224,-0.11,1.112,1.2,0.4,-0.3,25.3,0,2997528
2.954,0,-0.224,-0.11,1.113,1.2,0.3,-0.2,25.3,0,2997538
3.097,0,-0.224,-0.11,1.112,1.2,0.3,-0.3,25.3,0,2997548
3.098,0,-0.226,-0.11,1.112,1.2,0.3,-0.3,25.3,0,2997558
3.099,0,-0.223,-0.111,1.11,1.2,0.4,-0.3,25.3,0,2997568
3.100,0,-0.224,-0.107,1.107,1.2,0.3,-0.3,25.3,0,2997578
3.102,0,-0.225,-0.109,1.113,1.2,0.3,-0.3,25.3,0,2997588
3.103,0,-0.225,-0.108,1.112,1.2,0.3,-0.3,25.3,0,2997598
3.104,0,-0.225,-0.109,1.109,1.2,0.3,-0.3,25.3,0,2997608
3.105,0,-0.225,-0.11,1.111,1.2,0.3,-0.2,25.3,0,2997618
3.106,0,-0.224,-0.106,1.11,1.2,0.3,-0.3,25.3,0,2997628
3.107,0,-0.223,-0.107,1.115,1.2,0.4,-0.3,25.3,0,2997638
3.108,0,-0.223,-0.109,1.109,1.2,0.3,-0.3,25.3,0,2997648
3.109,0,-0.225,-0.11,1.114,1.2,0.4,-0.3,25.3,0,2997658
3.110,0,-0.223,-0.108,1.108,1.2,0.3,-0.3,25.3,0,2997668
3.111,0,-0.225,-0.111,1.114,1.2,0.4,-0.2,25.3,0,2997678
3.112,0,-0.226,-0.11,1.113,1.2,0.3,-0.3,25.3,0,2997688
3.252,0,-0.226,-0.11,1.113,1.2,0.3,-0.3,25.3,0,2997700
3.253,0,-0.226,-0.11,1.113,1.2,0.3,-0.3,25.3,0,2997710
3.254,0,-0.226,-0.11,1.113,1.2,0.3,-0.3,25.3,0,2997720
3.255,0,-0.226,-0.11,1.113,1.2,0.3,-0.3,25.3,0,2997730
3.256,0,-0.226,-0.11,1.113,1.2,0.3,-0.3,25.3,0,2997740
3.257,0,-0.226,-0.11,1.113,1.2,0.3,-0.3,25.3,0,2997750
3.259,0,-0.226,-0.11,1.113,1.2,0.3,-0.3,25.3,0,2997760
3.260,0,-0.226,-0.11,1.113,1.2,0.3,-0.3,25.3,0,2997770
3.262,0,-0.226,-0.11,1.113,1.2,0.3,-0.3,25.3,0,2997780
3.405,0,-0.225,-0.107,1.11,1.2,0.3,-0.3,25.3,0,2997792
3.406,0,-0.222,-0.108,1.11,1.2,0.3,-0.3,25.3,0,2997798
3.407,0,-0.224,-0.11,1.11,1.3,0.4,-0.3,25.3,0,2997808
3.408,0,-0.225,-0.111,1.111,1.3,0.3,-0.3,25.3,0,2997818
3.409,0,-0.227,-0.108,1.109,1.2,0.3,-0.3,25.3,0,2997828
3.410,0,-0.221,-0.11,1.11,1.2,0.3,-0.3,25.3,0,2997838
3.411,0,-0.222,-0.108,1.11,1.2,0.3,-0.3,25.3,0,2997848
